city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
186817,2018-11-29,Day,Sun and some clouds; pleasant,31,36,E 9 km/h, 26 km/h
186817,2018-11-29,Night,Partly cloudy,22,22,E 6 km/h, 11 km/h
2837882,2018-11-29,Day,Turning out cloudy,33,34,E 7 km/h, 18 km/h
2837882,2018-11-29,Night,Partly cloudy,18,19,SE 4 km/h, 13 km/h
186791,2018-11-29,Day,Intervals of clouds and sunshine; delightful,30,31,ENE 13 km/h, 22 km/h
186791,2018-11-29,Night,Patchy clouds,22,23,E 7 km/h, 15 km/h
186795,2018-11-29,Day,Partly sunny this morning; mostly cloudy this afternoon,30,30,E 11 km/h, 20 km/h
186795,2018-11-29,Night,Partly cloudy,16,18,ESE 7 km/h, 13 km/h
186796,2018-11-29,Day,Partly sunny this morning; mostly cloudy this afternoon,30,30,E 11 km/h, 22 km/h
186796,2018-11-29,Night,Partly cloudy,17,18,E 9 km/h, 15 km/h
186786,2018-11-29,Day,Turning out cloudy; less humid,30,34,ENE 7 km/h, 22 km/h
186786,2018-11-29,Night,Partly cloudy,22,21,E 4 km/h, 7 km/h
186813,2018-11-29,Day,Mostly sunny,33,35,ENE 9 km/h, 26 km/h
186813,2018-11-29,Night,Variable cloudiness,20,20,E 7 km/h, 11 km/h
186793,2018-11-29,Day,Partly sunny this morning; mostly cloudy this afternoon,31,31,E 9 km/h, 18 km/h
186793,2018-11-29,Night,Partly cloudy,17,18,ESE 7 km/h, 13 km/h
186808,2018-11-29,Day,Mostly cloudy,31,30,E 11 km/h, 28 km/h
186808,2018-11-29,Night,Mainly clear,18,19,ESE 9 km/h, 15 km/h
186789,2018-11-29,Day,Rather cloudy,32,33,ENE 9 km/h, 18 km/h
186789,2018-11-29,Night,Clear to partly cloudy,20,22,E 6 km/h, 11 km/h
186824,2018-11-29,Day,"Cloudy, a shower in spots",29,30,NE 11 km/h, 30 km/h
186824,2018-11-29,Night,Considerable clouds,17,19,N 6 km/h, 13 km/h
186806,2018-11-29,Day,Mostly cloudy,32,31,E 9 km/h, 24 km/h
186806,2018-11-29,Night,Partly cloudy,18,19,SE 9 km/h, 13 km/h
202193,2018-11-29,Day,Partly sunny,33,35,ENE 9 km/h, 26 km/h
202193,2018-11-29,Night,Mainly clear,20,21,NE 7 km/h, 11 km/h
186814,2018-11-29,Day,Mostly cloudy,32,34,ENE 9 km/h, 28 km/h
186814,2018-11-29,Night,Mainly clear,20,21,ENE 7 km/h, 11 km/h
186782,2018-11-29,Day,Sunny much of the time; nice,32,34,E 7 km/h, 18 km/h
186782,2018-11-29,Night,Increasing amounts of clouds,18,18,NNW 6 km/h, 11 km/h
2946772,2018-11-29,Day,Sunshine; delightful,32,34,ENE 9 km/h, 22 km/h
2946772,2018-11-29,Night,Partly cloudy,20,20,NNE 7 km/h, 11 km/h
186812,2018-11-29,Day,Mostly sunny; nice,31,35,ENE 9 km/h, 32 km/h
186812,2018-11-29,Night,Partly cloudy,21,21,NE 4 km/h, 9 km/h
186822,2018-11-29,Day,Considerable cloudiness,30,35,NE 6 km/h, 18 km/h
186822,2018-11-29,Night,Considerable cloudiness,23,23,NE 4 km/h, 9 km/h
3350646,2018-11-29,Day,Sunshine; delightful,32,34,ENE 9 km/h, 22 km/h
3350646,2018-11-29,Night,Partly cloudy,20,20,NNE 7 km/h, 11 km/h
186787,2018-11-29,Day,Rather cloudy,32,33,NE 9 km/h, 20 km/h
186787,2018-11-29,Night,Clear to partly cloudy,21,21,E 6 km/h, 9 km/h
186820,2018-11-29,Day,Intervals of clouds and sunshine; pleasant,31,32,E 11 km/h, 17 km/h
186820,2018-11-29,Night,Partly cloudy,18,19,ESE 9 km/h, 15 km/h
186815,2018-11-29,Day,Turning out cloudy; less humid,30,34,ENE 7 km/h, 22 km/h
186815,2018-11-29,Night,Partly cloudy,22,21,E 4 km/h, 7 km/h
186821,2018-11-29,Day,Overcast this morning; clouds and sun this afternoon,31,33,E 9 km/h, 17 km/h
186821,2018-11-29,Night,Partly cloudy,18,19,ESE 7 km/h, 13 km/h
186805,2018-11-29,Day,Turning out cloudy,33,34,E 7 km/h, 18 km/h
186805,2018-11-29,Night,Partly cloudy,18,19,SE 4 km/h, 13 km/h
202192,2018-11-29,Day,Sunny; nice,31,34,ENE 11 km/h, 26 km/h
202192,2018-11-29,Night,Partly cloudy,21,21,NE 7 km/h, 11 km/h
191551,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191551,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191553,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191553,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
3194611,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3194611,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191567,2018-11-29,Day,Partly sunny; very warm,34,35,WSW 6 km/h, 11 km/h
191567,2018-11-29,Night,Partly cloudy,14,14,N 6 km/h, 9 km/h
191526,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191526,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
201559,2018-11-29,Day,Hazy sunshine; very warm,33,34,NW 6 km/h, 11 km/h
201559,2018-11-29,Night,Hazy,15,15,NNW 6 km/h, 9 km/h
191577,2018-11-29,Day,Hazy sunshine,30,32,WNW 4 km/h, 9 km/h
191577,2018-11-29,Night,Hazy,17,17,NNE 7 km/h, 9 km/h
191566,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191566,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
196588,2018-11-29,Day,Hazy sunshine,30,32,WNW 4 km/h, 9 km/h
196588,2018-11-29,Night,Hazy,17,17,NNE 7 km/h, 9 km/h
3196133,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3196133,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191543,2018-11-29,Day,Hazy sun,30,31,S 6 km/h, 11 km/h
191543,2018-11-29,Night,Hazy,14,15,SW 6 km/h, 9 km/h
191550,2018-11-29,Day,Partly sunny; nice,30,33,N 4 km/h, 15 km/h
191550,2018-11-29,Night,Partly cloudy,17,17,W 4 km/h, 9 km/h
3193846,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3193846,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191564,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191564,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
3176245,2018-11-29,Day,Hazy sunshine,32,34,NNW 6 km/h, 9 km/h
3176245,2018-11-29,Night,Hazy,14,15,NE 6 km/h, 9 km/h
191552,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191552,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
3195584,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3195584,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191542,2018-11-29,Day,Hazy sunshine,30,33,N 6 km/h, 9 km/h
191542,2018-11-29,Night,Hazy,17,17,NNE 6 km/h, 9 km/h
2876082,2018-11-29,Day,Partly sunny; nice,30,33,N 4 km/h, 15 km/h
2876082,2018-11-29,Night,Partly cloudy,17,17,W 4 km/h, 9 km/h
196591,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
196591,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
196592,2018-11-29,Day,Hazy sunshine,30,32,W 6 km/h, 11 km/h
196592,2018-11-29,Night,Hazy,15,16,SW 6 km/h, 9 km/h
196586,2018-11-29,Day,Hazy sun,31,32,ESE 6 km/h, 11 km/h
196586,2018-11-29,Night,Hazy,16,16,E 6 km/h, 7 km/h
191525,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191525,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191574,2018-11-29,Day,Hazy sunshine,30,32,WNW 4 km/h, 9 km/h
191574,2018-11-29,Night,Hazy,17,17,NNE 7 km/h, 9 km/h
191530,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191530,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
206690,2018-11-29,Day,Partly sunny; nice,30,33,N 4 km/h, 15 km/h
206690,2018-11-29,Night,Partly cloudy,17,17,W 4 km/h, 9 km/h
2879567,2018-11-29,Day,Hazy sunshine,30,32,W 6 km/h, 11 km/h
2879567,2018-11-29,Night,Hazy,15,16,SW 6 km/h, 9 km/h
191561,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191561,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191538,2018-11-29,Day,Hazy sunshine; very warm,33,35,NE 6 km/h, 11 km/h
191538,2018-11-29,Night,Hazy,14,13,NE 7 km/h, 11 km/h
191523,2018-11-29,Day,Hazy sun,29,31,ESE 6 km/h, 9 km/h
191523,2018-11-29,Night,Hazy,17,17,NNE 6 km/h, 9 km/h
191582,2018-11-29,Day,Hazy sunshine,30,32,W 6 km/h, 11 km/h
191582,2018-11-29,Night,Hazy,15,16,SW 6 km/h, 9 km/h
191565,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191565,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
196709,2018-11-29,Day,Hazy sun,29,32,W 6 km/h, 9 km/h
196709,2018-11-29,Night,Hazy,17,18,NNE 6 km/h, 7 km/h
191534,2018-11-29,Day,Hazy sunshine; very warm,35,36,WNW 6 km/h, 11 km/h
191534,2018-11-29,Night,Hazy,14,14,NE 7 km/h, 11 km/h
191656,2018-11-29,Day,Partly sunny; nice,31,32,ESE 6 km/h, 11 km/h
191656,2018-11-29,Night,Partly cloudy,16,17,E 6 km/h, 7 km/h
206691,2018-11-29,Day,Partly sunny; nice,30,33,N 4 km/h, 15 km/h
206691,2018-11-29,Night,Partly cloudy,17,17,W 4 km/h, 9 km/h
191578,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191578,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191579,2018-11-29,Day,Hazy sun,29,31,WNW 6 km/h, 9 km/h
191579,2018-11-29,Night,Hazy,17,17,NNE 6 km/h, 9 km/h
196593,2018-11-29,Day,Hazy sunshine,31,33,E 7 km/h, 15 km/h
196593,2018-11-29,Night,Hazy,17,17,W 7 km/h, 11 km/h
191619,2018-11-29,Day,Hazy sun,29,31,E 6 km/h, 11 km/h
191619,2018-11-29,Night,Hazy,16,18,E 6 km/h, 9 km/h
191559,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191559,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191637,2018-11-29,Day,Hazy sun,29,32,NNE 6 km/h, 13 km/h
191637,2018-11-29,Night,Hazy,16,16,W 6 km/h, 9 km/h
3191104,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3191104,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
3170827,2018-11-29,Day,Hazy sunshine; very warm,34,36,WNW 6 km/h, 11 km/h
3170827,2018-11-29,Night,Hazy,14,14,NE 6 km/h, 9 km/h
191528,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191528,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
3178890,2018-11-29,Day,Hazy sunshine,31,33,NE 6 km/h, 9 km/h
3178890,2018-11-29,Night,Hazy,16,16,ENE 6 km/h, 9 km/h
2885500,2018-11-29,Day,Hazy sunshine,31,33,E 7 km/h, 15 km/h
2885500,2018-11-29,Night,Hazy,17,17,W 7 km/h, 11 km/h
191572,2018-11-29,Day,Hazy sun,30,32,E 6 km/h, 11 km/h
191572,2018-11-29,Night,Hazy,16,16,E 6 km/h, 9 km/h
191649,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191649,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191589,2018-11-29,Day,Hazy sunshine,31,33,E 7 km/h, 15 km/h
191589,2018-11-29,Night,Hazy,17,17,W 7 km/h, 11 km/h
191607,2018-11-29,Day,Hazy sunshine; very warm,35,36,WNW 6 km/h, 11 km/h
191607,2018-11-29,Night,Hazy,14,14,NE 7 km/h, 11 km/h
191605,2018-11-29,Day,Hazy sunshine,32,34,NNW 6 km/h, 11 km/h
191605,2018-11-29,Night,Hazy,15,16,NE 6 km/h, 9 km/h
3169481,2018-11-29,Day,Mostly sunny; nice,22,25,SSW 6 km/h, 11 km/h
3169481,2018-11-29,Night,Mainly clear,9,10,SW 6 km/h, 9 km/h
3195456,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3195456,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191653,2018-11-29,Day,Hazy sunshine,31,33,N 6 km/h, 9 km/h
191653,2018-11-29,Night,Hazy,15,16,ENE 6 km/h, 9 km/h
3312913,2018-11-29,Day,Hazy sunshine; very warm,34,35,SSW 7 km/h, 13 km/h
3312913,2018-11-29,Night,Hazy,15,15,NNW 7 km/h, 11 km/h
191588,2018-11-29,Day,Partly sunny; nice,31,32,ESE 6 km/h, 11 km/h
191588,2018-11-29,Night,Partly cloudy,16,17,E 6 km/h, 7 km/h
191539,2018-11-29,Day,Hazy sun,29,31,ESE 6 km/h, 9 km/h
191539,2018-11-29,Night,Hazy,17,17,NNE 6 km/h, 9 km/h
3169886,2018-11-29,Day,Partly sunny; very warm,34,35,WSW 6 km/h, 11 km/h
3169886,2018-11-29,Night,Partly cloudy,14,14,N 6 km/h, 9 km/h
191563,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191563,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
1698577,2018-11-29,Day,Hazy sun,30,32,E 7 km/h, 17 km/h
1698577,2018-11-29,Night,Hazy,19,19,WSW 6 km/h, 11 km/h
191544,2018-11-29,Day,Hazy sun,29,32,W 6 km/h, 9 km/h
191544,2018-11-29,Night,Hazy,17,18,NNE 6 km/h, 7 km/h
3178760,2018-11-29,Day,Hazy sunshine,31,33,NNE 6 km/h, 11 km/h
3178760,2018-11-29,Night,Hazy,17,17,NNE 6 km/h, 9 km/h
196609,2018-11-29,Day,Partly sunny; nice,30,33,N 4 km/h, 15 km/h
196609,2018-11-29,Night,Partly cloudy,17,17,W 4 km/h, 9 km/h
1709913,2018-11-29,Day,Partly sunny; nice,31,33,NE 6 km/h, 15 km/h
1709913,2018-11-29,Night,Partly cloudy,17,18,WSW 7 km/h, 11 km/h
191545,2018-11-29,Day,Hazy sunshine,30,32,E 6 km/h, 11 km/h
191545,2018-11-29,Night,Hazy,16,16,NNW 6 km/h, 7 km/h
191614,2018-11-29,Day,Hazy sun,29,31,E 6 km/h, 11 km/h
191614,2018-11-29,Night,Hazy,16,18,E 6 km/h, 9 km/h
191529,2018-11-29,Day,A blend of sunshine and clouds; nice,29,32,ESE 6 km/h, 15 km/h
191529,2018-11-29,Night,Partly cloudy,18,19,Calm 0 km/h, 7 km/h
196589,2018-11-29,Day,Hazy sunshine,30,32,WNW 4 km/h, 9 km/h
196589,2018-11-29,Night,Hazy,17,17,NNE 7 km/h, 9 km/h
191549,2018-11-29,Day,Hazy sunshine,29,32,NNE 6 km/h, 13 km/h
191549,2018-11-29,Night,Hazy,17,17,WNW 6 km/h, 7 km/h
191580,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191580,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
3318389,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3318389,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
196626,2018-11-29,Day,Hazy sunshine; hot,35,36,E 6 km/h, 11 km/h
196626,2018-11-29,Night,Hazy,14,14,NE 6 km/h, 9 km/h
3170008,2018-11-29,Day,Partly sunny; very warm,33,35,SW 6 km/h, 9 km/h
3170008,2018-11-29,Night,Mainly clear,12,12,NNE 6 km/h, 9 km/h
191610,2018-11-29,Day,Hazy sun,29,31,ESE 6 km/h, 9 km/h
191610,2018-11-29,Night,Hazy,16,16,NE 6 km/h, 9 km/h
894223,2018-11-29,Day,A blend of sunshine and clouds; hot,35,36,E 6 km/h, 9 km/h
894223,2018-11-29,Night,Partly cloudy,14,14,N 6 km/h, 9 km/h
191576,2018-11-29,Day,Hazy sunshine,31,32,E 6 km/h, 9 km/h
191576,2018-11-29,Night,Hazy,17,17,NNE 6 km/h, 9 km/h
191548,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191548,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191558,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191558,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
2879087,2018-11-29,Day,Hazy sunshine,30,32,ENE 6 km/h, 13 km/h
2879087,2018-11-29,Night,Hazy,17,17,WSW 6 km/h, 9 km/h
191575,2018-11-29,Day,Partly sunny; pleasant,30,32,SSE 4 km/h, 11 km/h
191575,2018-11-29,Night,Partly cloudy,16,16,SW 4 km/h, 7 km/h
1709905,2018-11-29,Day,Partly sunny; nice,30,33,N 4 km/h, 15 km/h
1709905,2018-11-29,Night,Partly cloudy,17,17,W 4 km/h, 9 km/h
201637,2018-11-29,Day,Hazy sunshine; very warm,33,35,NE 6 km/h, 11 km/h
201637,2018-11-29,Night,Hazy,14,13,NE 7 km/h, 11 km/h
3196358,2018-11-29,Day,Partly sunny; nice,30,33,N 4 km/h, 15 km/h
3196358,2018-11-29,Night,Partly cloudy,17,17,W 4 km/h, 9 km/h
191583,2018-11-29,Day,Hazy sun,31,33,N 6 km/h, 9 km/h
191583,2018-11-29,Night,Hazy,15,15,ENE 6 km/h, 9 km/h
191546,2018-11-29,Day,Hazy sun,29,31,WNW 6 km/h, 9 km/h
191546,2018-11-29,Night,Hazy,17,17,NNE 6 km/h, 9 km/h
191643,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191643,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191557,2018-11-29,Day,Hazy sun,29,32,W 6 km/h, 9 km/h
191557,2018-11-29,Night,Hazy,17,18,NNE 6 km/h, 7 km/h
3192503,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
3192503,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191633,2018-11-29,Day,Hazy sunshine,29,32,NNE 6 km/h, 13 km/h
191633,2018-11-29,Night,Hazy,17,17,WNW 6 km/h, 7 km/h
3171182,2018-11-29,Day,Hazy sunshine; very warm,35,36,WNW 6 km/h, 11 km/h
3171182,2018-11-29,Night,Hazy,14,14,NE 7 km/h, 11 km/h
3176941,2018-11-29,Day,Hazy sunshine,31,33,N 6 km/h, 9 km/h
3176941,2018-11-29,Night,Hazy,15,16,ENE 6 km/h, 9 km/h
191527,2018-11-29,Day,Partly sunny; nice,29,31,NNE 7 km/h, 15 km/h
191527,2018-11-29,Night,Partly cloudy,17,19,Calm 0 km/h, 4 km/h
191570,2018-11-29,Day,Partly sunny; nice,31,32,ESE 6 km/h, 11 km/h
191570,2018-11-29,Night,Partly cloudy,16,17,E 6 km/h, 7 km/h
191586,2018-11-29,Day,Hazy sunshine,30,32,NNE 6 km/h, 15 km/h
191586,2018-11-29,Night,Hazy,16,16,N 6 km/h, 9 km/h
191537,2018-11-29,Day,Hazy sunshine; very warm,33,35,NE 6 km/h, 11 km/h
191537,2018-11-29,Night,Hazy,14,13,NE 7 km/h, 11 km/h
186902,2018-11-29,Day,Sunny; very warm,32,35,S 6 km/h, 11 km/h
186902,2018-11-29,Night,Clear,11,11,NNW 7 km/h, 9 km/h
3165932,2018-11-29,Day,Hazy sunshine,30,32,NNE 6 km/h, 9 km/h
3165932,2018-11-29,Night,Hazy,13,13,SE 6 km/h, 9 km/h
196966,2018-11-29,Day,Plenty of sunshine,30,32,NE 6 km/h, 13 km/h
196966,2018-11-29,Night,Clear,14,15,NNE 4 km/h, 9 km/h
3154965,2018-11-29,Day,Sunny,31,33,E 6 km/h, 11 km/h
3154965,2018-11-29,Night,Clear,12,12,N 7 km/h, 9 km/h
3158913,2018-11-29,Day,Hazy sunshine,32,34,E 6 km/h, 17 km/h
3158913,2018-11-29,Night,Hazy,14,14,NNE 7 km/h, 9 km/h
186920,2018-11-29,Day,Mostly sunny,28,30,NE 6 km/h, 18 km/h
186920,2018-11-29,Night,Mostly clear,15,15,ESE 2 km/h, 7 km/h
3162206,2018-11-29,Day,Mostly sunny,28,30,NE 6 km/h, 18 km/h
3162206,2018-11-29,Night,Mostly clear,15,15,ESE 2 km/h, 7 km/h
186927,2018-11-29,Day,Sunny to partly cloudy; hot,33,34,NNE 6 km/h, 9 km/h
186927,2018-11-29,Night,Clear,13,14,ENE 6 km/h, 9 km/h
3164792,2018-11-29,Day,Mostly sunny,28,30,NE 6 km/h, 18 km/h
3164792,2018-11-29,Night,Mostly clear,15,15,ESE 2 km/h, 7 km/h
3159365,2018-11-29,Day,Hazy sunshine,32,33,NE 6 km/h, 11 km/h
3159365,2018-11-29,Night,Hazy,13,13,NE 6 km/h, 11 km/h
186906,2018-11-29,Day,Partly to mostly sunny; very warm,32,34,NNE 6 km/h, 11 km/h
186906,2018-11-29,Night,Mainly clear,13,14,ENE 6 km/h, 9 km/h
890048,2018-11-29,Day,Sunny to partly cloudy; hot,33,34,NNE 6 km/h, 9 km/h
890048,2018-11-29,Night,Clear,13,14,ENE 6 km/h, 9 km/h
3162202,2018-11-29,Day,Mostly sunny,28,30,NE 6 km/h, 18 km/h
3162202,2018-11-29,Night,Mostly clear,15,15,ESE 2 km/h, 7 km/h
3153787,2018-11-29,Day,Plenty of sunshine; very warm,32,34,E 6 km/h, 11 km/h
3153787,2018-11-29,Night,Clear,12,12,NE 6 km/h, 9 km/h
3161863,2018-11-29,Day,Plenty of sun,30,32,NE 4 km/h, 9 km/h
3161863,2018-11-29,Night,Clear,14,14,NE 6 km/h, 9 km/h
186908,2018-11-29,Day,Partly to mostly sunny,32,33,NE 6 km/h, 9 km/h
186908,2018-11-29,Night,Clear to partly cloudy,14,14,ESE 6 km/h, 11 km/h
3150748,2018-11-29,Day,Mostly sunny; very warm,32,35,NNE 6 km/h, 9 km/h
3150748,2018-11-29,Night,Clear,13,13,S 6 km/h, 9 km/h
186925,2018-11-29,Day,Sunny to partly cloudy; hot,33,34,NNE 6 km/h, 9 km/h
186925,2018-11-29,Night,Clear,13,14,ENE 6 km/h, 9 km/h
3167045,2018-11-29,Day,Sunshine,31,33,NW 4 km/h, 9 km/h
3167045,2018-11-29,Night,Clear,13,14,SSE 6 km/h, 7 km/h
197153,2018-11-29,Day,Plenty of sun,32,34,SSW 6 km/h, 11 km/h
197153,2018-11-29,Night,Clear,13,13,NE 7 km/h, 11 km/h
3163206,2018-11-29,Day,Mostly sunny,28,30,NE 6 km/h, 18 km/h
3163206,2018-11-29,Night,Mostly clear,15,15,ESE 2 km/h, 7 km/h
197092,2018-11-29,Day,Hazy sun,32,34,NE 6 km/h, 9 km/h
197092,2018-11-29,Night,Hazy,13,13,NE 7 km/h, 9 km/h
3163931,2018-11-29,Day,Hazy sun,31,33,ENE 6 km/h, 11 km/h
3163931,2018-11-29,Night,Hazy,15,15,E 6 km/h, 9 km/h
192244,2018-11-29,Day,Plenty of sunshine,29,30,NNE 6 km/h, 9 km/h
192244,2018-11-29,Night,Clear,14,14,ENE 6 km/h, 9 km/h
3157575,2018-11-29,Day,Sunny,29,33,NE 2 km/h, 13 km/h
3157575,2018-11-29,Night,Clear,13,13,NE 4 km/h, 9 km/h
891524,2018-11-29,Day,Sunny,32,33,NE 7 km/h, 17 km/h
891524,2018-11-29,Night,Clear,12,13,ENE 6 km/h, 9 km/h
3164227,2018-11-29,Day,Plenty of sunshine,30,32,NE 6 km/h, 13 km/h
3164227,2018-11-29,Night,Clear,14,15,NNE 4 km/h, 9 km/h
3158789,2018-11-29,Day,Hazy sun,31,33,ENE 6 km/h, 11 km/h
3158789,2018-11-29,Night,Hazy,15,15,E 6 km/h, 9 km/h
3160391,2018-11-29,Day,Hazy sunshine,32,34,E 6 km/h, 17 km/h
3160391,2018-11-29,Night,Hazy,14,14,NNE 7 km/h, 9 km/h
3164914,2018-11-29,Day,Plenty of sun,29,31,ENE 6 km/h, 11 km/h
3164914,2018-11-29,Night,Clear,14,15,SSE 6 km/h, 7 km/h
892442,2018-11-29,Day,Hazy sun,31,33,ENE 6 km/h, 11 km/h
892442,2018-11-29,Night,Hazy,15,15,E 6 km/h, 9 km/h
3156629,2018-11-29,Day,Sunny,29,33,NE 2 km/h, 13 km/h
3156629,2018-11-29,Night,Clear,13,13,NE 4 km/h, 9 km/h
3160251,2018-11-29,Day,Sunny,32,33,NE 7 km/h, 17 km/h
3160251,2018-11-29,Night,Clear,12,13,ENE 6 km/h, 9 km/h
3153668,2018-11-29,Day,Mostly sunny; very warm,31,33,NNE 6 km/h, 11 km/h
3153668,2018-11-29,Night,Clear,14,14,SE 6 km/h, 9 km/h
3164331,2018-11-29,Day,Hazy sunshine,32,33,NE 6 km/h, 11 km/h
3164331,2018-11-29,Night,Hazy,13,13,NE 6 km/h, 11 km/h
3161687,2018-11-29,Day,Plenty of sun,30,32,NE 4 km/h, 9 km/h
3161687,2018-11-29,Night,Clear,14,14,NE 6 km/h, 9 km/h
3164759,2018-11-29,Day,Plenty of sunshine,30,32,WSW 6 km/h, 9 km/h
3164759,2018-11-29,Night,Clear,14,14,ENE 6 km/h, 7 km/h
3149809,2018-11-29,Day,Mostly sunny; very warm,32,35,NNE 6 km/h, 9 km/h
3149809,2018-11-29,Night,Clear,13,13,S 6 km/h, 9 km/h
3148449,2018-11-29,Day,Partly sunny; hot,35,37,NNW 4 km/h, 9 km/h
3148449,2018-11-29,Night,Clear,11,12,S 4 km/h, 7 km/h
3167613,2018-11-29,Day,Plenty of sun,32,34,SSW 6 km/h, 11 km/h
3167613,2018-11-29,Night,Clear,13,13,NE 7 km/h, 11 km/h
197062,2018-11-29,Day,Sunny,32,33,NE 7 km/h, 17 km/h
197062,2018-11-29,Night,Clear,12,13,ENE 6 km/h, 9 km/h
186905,2018-11-29,Day,Sunny,29,33,NE 2 km/h, 13 km/h
186905,2018-11-29,Night,Clear,13,13,NE 4 km/h, 9 km/h
186926,2018-11-29,Day,Mostly sunny; very warm,32,35,NNE 6 km/h, 9 km/h
186926,2018-11-29,Night,Clear,13,13,S 6 km/h, 9 km/h
186907,2018-11-29,Day,Partly to mostly sunny,32,33,NE 6 km/h, 9 km/h
186907,2018-11-29,Night,Clear to partly cloudy,14,14,ESE 6 km/h, 11 km/h
192210,2018-11-29,Day,Partly to mostly sunny; very warm,32,34,SSE 6 km/h, 11 km/h
192210,2018-11-29,Night,Clear,11,11,NNW 7 km/h, 11 km/h
3167667,2018-11-29,Day,Sunny,32,34,WNW 6 km/h, 11 km/h
3167667,2018-11-29,Night,Clear,14,14,NE 7 km/h, 11 km/h
