city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
196520,2018-12-11,Day,"Considerable cloudiness, a couple of showers and a thunderstorm this afternoon",13,15,S 6 km/h, 13 km/h
196520,2018-12-11,Night,"A shower this evening; otherwise, rather cloudy; chilly",2,2,NE 7 km/h, 9 km/h
3005950,2018-12-11,Day,Considerable cloudiness; comfortable,25,25,SSE 6 km/h, 11 km/h
3005950,2018-12-11,Night,Rather cloudy; chilly,5,6,ENE 6 km/h, 9 km/h
3009399,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3015961,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3009399,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3015961,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3005499,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
3005499,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
3138243,2018-12-11,Day,Times of clouds and sun; pleasant,26,26,ESE 6 km/h, 11 km/h
3138243,2018-12-11,Night,Hazy,10,10,NE 6 km/h, 9 km/h
3004036,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
3004036,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
191357,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
191357,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3009763,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3009763,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3016559,2018-12-11,Day,Intervals of clouds and sunshine; nice,29,30,ESE 6 km/h, 15 km/h
3016559,2018-12-11,Night,Rather cloudy,8,9,NNE 7 km/h, 9 km/h
890993,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
890993,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3010580,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3010580,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
191358,2018-12-11,Day,Times of clouds and sun; nice,25,27,NNW 6 km/h, 9 km/h
191358,2018-12-11,Night,Mostly cloudy,9,9,NE 7 km/h, 11 km/h
191365,2018-12-11,Day,Intervals of clouds and sunshine; nice,27,28,ENE 6 km/h, 13 km/h
191365,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 11 km/h
3006499,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3006499,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3016049,2018-12-11,Day,Times of clouds and sun; pleasant,26,26,ESE 6 km/h, 11 km/h
3016049,2018-12-11,Night,Hazy,10,10,NE 6 km/h, 9 km/h
3324376,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324376,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3011508,2018-12-11,Day,Times of clouds and sun; nice,25,27,NNW 6 km/h, 9 km/h
3011508,2018-12-11,Night,Mostly cloudy,9,9,NE 7 km/h, 11 km/h
3016288,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3016288,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3324384,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324384,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
191342,2018-12-11,Day,Times of clouds and sun; pleasant,26,26,ESE 6 km/h, 11 km/h
191342,2018-12-11,Night,Hazy,10,10,NE 6 km/h, 9 km/h
3324381,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324381,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3323884,2018-12-11,Day,Hazy sun,29,31,NNE 9 km/h, 20 km/h
3323884,2018-12-11,Night,Hazy,19,18,NNE 7 km/h, 15 km/h
198120,2018-12-11,Day,Hazy sunshine,31,33,W 9 km/h, 24 km/h
198120,2018-12-11,Night,Hazy,21,20,NW 9 km/h, 15 km/h
192639,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
192639,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3324382,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324382,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3324380,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324380,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3324377,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324377,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3324372,2018-12-11,Day,Hazy sun,29,31,NNE 9 km/h, 20 km/h
3324372,2018-12-11,Night,Hazy,19,18,NNE 7 km/h, 15 km/h
3324385,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324385,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
187741,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
187741,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
192638,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
192638,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3324383,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324383,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
3324374,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 15 km/h
3324374,2018-12-11,Night,Hazy,18,18,NE 7 km/h, 15 km/h
196519,2018-12-11,Day,"Turning colder this morning; rather cloudy, a touch of rain this afternoon",16,17,SE 6 km/h, 9 km/h
196519,2018-12-11,Night,"A few showers this evening; otherwise, partly to mostly cloudy; cold",2,1,ENE 6 km/h, 7 km/h
3009952,2018-12-11,Day,Times of clouds and sun; pleasant,21,23,N 6 km/h, 15 km/h
3009952,2018-12-11,Night,Mostly cloudy,9,9,NE 6 km/h, 9 km/h
3002228,2018-12-11,Day,Intervals of clouds and sunshine; nice,24,25,N 7 km/h, 24 km/h
3002228,2018-12-11,Night,Rather cloudy,8,9,NNE 7 km/h, 9 km/h
3138204,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,26,28,SE 6 km/h, 11 km/h
3138204,2018-12-11,Night,Considerable cloudiness,9,10,NE 6 km/h, 9 km/h
3008018,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3008018,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3007154,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3007154,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
191343,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
191343,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
191344,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
191344,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
191363,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,26,28,SE 6 km/h, 11 km/h
191363,2018-12-11,Night,Considerable cloudiness,9,10,NE 6 km/h, 9 km/h
3016367,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3016367,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3004672,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
3004672,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
3016352,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3016352,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3003744,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
3003744,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
3015418,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,22,24,SE 6 km/h, 9 km/h
3015418,2018-12-11,Night,Rather cloudy; chilly,7,7,NNE 7 km/h, 9 km/h
3008684,2018-12-11,Day,Turning colder this morning; partly sunny,12,16,E 6 km/h, 11 km/h
3008684,2018-12-11,Night,Partly cloudy; cold,5,4,NE 6 km/h, 9 km/h
196538,2018-12-11,Day,Times of clouds and sun,24,27,N 4 km/h, 9 km/h
196538,2018-12-11,Night,Partly cloudy; cold; freezing temperatures in the normally colder spots,2,3,NE 7 km/h, 9 km/h
3009317,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3009317,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3002588,2018-12-11,Day,Intervals of clouds and sunshine; nice,24,25,N 7 km/h, 24 km/h
3002588,2018-12-11,Night,Rather cloudy,8,9,NNE 7 km/h, 9 km/h
3005975,2018-12-11,Day,Considerable cloudiness; comfortable,25,25,SSE 6 km/h, 11 km/h
3005975,2018-12-11,Night,Rather cloudy; chilly,5,6,ENE 6 km/h, 9 km/h
3015872,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3015872,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
893547,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
893547,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
191339,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
191339,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
3002298,2018-12-11,Day,Intervals of clouds and sunshine; nice,24,25,N 7 km/h, 24 km/h
3002298,2018-12-11,Night,Rather cloudy,8,9,NNE 7 km/h, 9 km/h
191352,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
191352,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
3008072,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,22,23,NNW 6 km/h, 17 km/h
3008072,2018-12-11,Night,Mainly cloudy,8,8,ENE 6 km/h, 9 km/h
3002780,2018-12-11,Day,Intervals of clouds and sunshine; nice,24,25,N 7 km/h, 24 km/h
3002780,2018-12-11,Night,Rather cloudy,8,9,NNE 7 km/h, 9 km/h
3001650,2018-12-11,Day,A thick cloud cover,13,15,SE 4 km/h, 9 km/h
3001650,2018-12-11,Night,A stray thundershower early; mainly cloudy; freezing temperatures in the normally colder spots,3,4,NE 6 km/h, 9 km/h
3138236,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3138236,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3007184,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,22,23,NNW 6 km/h, 17 km/h
3007184,2018-12-11,Night,Mainly cloudy,8,8,ENE 6 km/h, 9 km/h
3003536,2018-12-11,Day,Intervals of clouds and sunshine,19,22,S 6 km/h, 15 km/h
3003536,2018-12-11,Night,Mainly cloudy,6,7,NE 7 km/h, 9 km/h
3138167,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,22,23,NNW 6 km/h, 17 km/h
3138167,2018-12-11,Night,Mainly cloudy,8,8,ENE 6 km/h, 9 km/h
3016122,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3016122,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3003283,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
3003283,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
3016445,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3016445,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3008589,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3008589,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3007467,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3007467,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
196529,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
196529,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3016598,2018-12-11,Day,Intervals of clouds and sunshine; nice,27,28,ENE 6 km/h, 13 km/h
3016598,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 11 km/h
3004382,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
3004382,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
3008269,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3008269,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3008098,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3008098,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3016105,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,28,ENE 6 km/h, 11 km/h
3016105,2018-12-11,Night,Considerable clouds,8,10,NE 6 km/h, 9 km/h
3002534,2018-12-11,Day,Intervals of clouds and sunshine; nice,24,25,N 7 km/h, 24 km/h
3002534,2018-12-11,Night,Rather cloudy,8,9,NNE 7 km/h, 9 km/h
3008127,2018-12-11,Day,Intervals of clouds and sunshine; nice,25,26,N 7 km/h, 15 km/h
3008127,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 9 km/h
3003728,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,22,23,W 6 km/h, 11 km/h
3003728,2018-12-11,Night,Rather cloudy; chilly,7,8,NE 7 km/h, 9 km/h
191359,2018-12-11,Day,A thick cloud cover,20,21,NNE 6 km/h, 9 km/h
191359,2018-12-11,Night,Mainly cloudy; cold,1,1,NNE 6 km/h, 9 km/h
3138226,2018-12-11,Day,Times of clouds and sun; pleasant,26,26,ESE 6 km/h, 11 km/h
3138226,2018-12-11,Night,Hazy,10,10,NE 6 km/h, 9 km/h
187480,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
187480,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
202387,2018-12-11,Day,Partly sunny; pleasant,30,32,W 7 km/h, 13 km/h
202387,2018-12-11,Night,Mainly clear,19,19,W 6 km/h, 9 km/h
3002660,2018-12-11,Day,"A thick cloud cover, occasional rain this afternoon",16,19,ENE 6 km/h, 9 km/h
3002660,2018-12-11,Night,Mainly cloudy; chilly,1,1,NE 6 km/h, 9 km/h
2888307,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
2888307,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
197634,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,28,30,SE 6 km/h, 11 km/h
197634,2018-12-11,Night,Hazy,16,15,N 7 km/h, 11 km/h
197547,2018-12-11,Day,Times of clouds and sun; pleasant,26,28,WNW 7 km/h, 11 km/h
197547,2018-12-11,Night,Hazy,12,14,NNE 6 km/h, 11 km/h
2740788,2018-12-11,Day,Times of clouds and sun,28,28,N 7 km/h, 13 km/h
2740788,2018-12-11,Night,Hazy,15,15,N 7 km/h, 9 km/h
3199271,2018-12-11,Day,Times of clouds and sun; pleasant,26,28,WNW 7 km/h, 11 km/h
3199271,2018-12-11,Night,Hazy,12,14,NNE 6 km/h, 11 km/h
2887967,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
2887967,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
2740918,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
2740918,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
197483,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
197483,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
187490,2018-12-11,Day,Times of clouds and sun,27,29,N 7 km/h, 11 km/h
187490,2018-12-11,Night,Hazy,16,17,NE 6 km/h, 9 km/h
197647,2018-12-11,Day,Times of clouds and sun; pleasant,26,28,N 6 km/h, 13 km/h
197647,2018-12-11,Night,Hazy,16,17,NNE 6 km/h, 9 km/h
2889810,2018-12-11,Day,Intervals of clouds and sunshine,28,30,NNW 7 km/h, 13 km/h
2889810,2018-12-11,Night,Hazy,15,15,N 7 km/h, 9 km/h
187483,2018-12-11,Day,Intervals of clouds and sunshine,28,29,S 7 km/h, 13 km/h
187483,2018-12-11,Night,Hazy,14,16,NNE 6 km/h, 9 km/h
187468,2018-12-11,Day,Times of clouds and sun,28,28,NW 6 km/h, 11 km/h
187468,2018-12-11,Night,Hazy,16,16,N 7 km/h, 9 km/h
2741061,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
2741061,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
197535,2018-12-11,Day,Hazy sun,24,27,NE 6 km/h, 11 km/h
197535,2018-12-11,Night,Hazy,12,14,SSE 6 km/h, 9 km/h
187460,2018-12-11,Day,Intervals of clouds and sunshine; delightful,28,29,S 7 km/h, 17 km/h
187460,2018-12-11,Night,Hazy,12,12,NNE 7 km/h, 9 km/h
187479,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
187479,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
197471,2018-12-11,Day,Times of clouds and sun,27,28,NNW 7 km/h, 13 km/h
197471,2018-12-11,Night,Hazy,16,17,N 6 km/h, 11 km/h
3199325,2018-12-11,Day,Intervals of clouds and sunshine; nice,26,27,SW 7 km/h, 13 km/h
3199325,2018-12-11,Night,Hazy,12,14,ENE 6 km/h, 9 km/h
187458,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
187458,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
2887349,2018-12-11,Day,"Intervals of clouds and sunshine, a shower or thunderstorm in spots this afternoon",25,27,SW 7 km/h, 11 km/h
2887349,2018-12-11,Night,Hazy,13,14,NNE 7 km/h, 9 km/h
197584,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,28,30,S 6 km/h, 11 km/h
197584,2018-12-11,Night,Hazy,13,14,NNE 6 km/h, 9 km/h
2744558,2018-12-11,Day,"Times of clouds and sun, a shower or thunderstorm in the area",22,25,NW 6 km/h, 11 km/h
2744558,2018-12-11,Night,Partly cloudy,15,15,SW 6 km/h, 9 km/h
197568,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,29,NNW 6 km/h, 11 km/h
197568,2018-12-11,Night,Hazy,12,13,NW 7 km/h, 9 km/h
2737915,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,29,31,NW 6 km/h, 9 km/h
2737915,2018-12-11,Night,Hazy,14,14,NNW 7 km/h, 9 km/h
197459,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
197459,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
202358,2018-12-11,Day,"Times of clouds and sun, a shower in places",24,27,WNW 7 km/h, 13 km/h
202358,2018-12-11,Night,Partly cloudy,14,14,SSW 4 km/h, 9 km/h
197617,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,28,30,SE 6 km/h, 11 km/h
197617,2018-12-11,Night,Hazy,16,15,N 7 km/h, 11 km/h
2888484,2018-12-11,Day,Intervals of clouds and sunshine,29,30,N 6 km/h, 13 km/h
2888484,2018-12-11,Night,Hazy,16,16,NNE 7 km/h, 11 km/h
2741295,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
2741295,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
187472,2018-12-11,Day,Times of clouds and sun; beautiful,26,28,NNW 7 km/h, 13 km/h
187472,2018-12-11,Night,Hazy,12,13,N 7 km/h, 9 km/h
192627,2018-12-11,Day,Intervals of clouds and sunshine; not as warm,23,26,NW 6 km/h, 11 km/h
192627,2018-12-11,Night,Partly cloudy,16,17,SSW 4 km/h, 6 km/h
2741352,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
2741352,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
187481,2018-12-11,Day,Times of clouds and sun; pleasant,30,31,S 7 km/h, 11 km/h
187481,2018-12-11,Night,Hazy,15,16,N 7 km/h, 11 km/h
187495,2018-12-11,Day,Times of clouds and sun,27,28,NNW 7 km/h, 13 km/h
187495,2018-12-11,Night,Hazy,16,17,N 6 km/h, 11 km/h
197601,2018-12-11,Day,Times of clouds and sun; pleasant,30,31,S 7 km/h, 11 km/h
197601,2018-12-11,Night,Hazy,15,16,N 7 km/h, 11 km/h
197662,2018-12-11,Day,Intervals of clouds and sunshine,25,28,NNW 6 km/h, 11 km/h
197662,2018-12-11,Night,Hazy,15,16,W 6 km/h, 9 km/h
2888134,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
2888134,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
197576,2018-12-11,Day,Times of clouds and sun,26,28,SSE 7 km/h, 13 km/h
197576,2018-12-11,Night,Hazy,11,11,NE 6 km/h, 9 km/h
192597,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
192597,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
187478,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
187478,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
192457,2018-12-11,Day,"Intervals of clouds and sunshine, a shower or thunderstorm around",24,27,WNW 6 km/h, 13 km/h
192457,2018-12-11,Night,Clear to partly cloudy,14,16,W 6 km/h, 7 km/h
187465,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,28,30,WNW 6 km/h, 11 km/h
187465,2018-12-11,Night,Hazy,14,15,N 7 km/h, 9 km/h
2888884,2018-12-11,Day,Intervals of clouds and sunshine; delightful,28,29,S 7 km/h, 17 km/h
2888884,2018-12-11,Night,Hazy,12,12,NNE 7 km/h, 9 km/h
192458,2018-12-11,Day,"Intervals of clouds and sunshine, a passing shower or two",28,29,WSW 7 km/h, 13 km/h
192458,2018-12-11,Night,"Patchy clouds, a shower in places late",17,17,WNW 6 km/h, 9 km/h
187486,2018-12-11,Day,Intervals of clouds and sunshine,28,29,S 7 km/h, 13 km/h
187486,2018-12-11,Night,Hazy,14,16,NNE 6 km/h, 9 km/h
3313335,2018-12-11,Day,Times of clouds and sun; beautiful,26,28,NNW 7 km/h, 13 km/h
3313335,2018-12-11,Night,Hazy,12,13,N 7 km/h, 9 km/h
187485,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,29,31,NW 6 km/h, 9 km/h
187485,2018-12-11,Night,Hazy,14,14,NNW 7 km/h, 9 km/h
187491,2018-12-11,Day,Intervals of clouds and sunshine,28,29,SSE 7 km/h, 13 km/h
187491,2018-12-11,Night,Hazy,15,15,N 7 km/h, 11 km/h
197587,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,28,30,WNW 6 km/h, 11 km/h
197587,2018-12-11,Night,Hazy,14,15,N 7 km/h, 9 km/h
192579,2018-12-11,Day,Times of clouds and sun,28,29,SW 7 km/h, 11 km/h
192579,2018-12-11,Night,Hazy,16,16,NNE 6 km/h, 9 km/h
197635,2018-12-11,Day,Intervals of clouds and sunshine,28,30,NW 6 km/h, 11 km/h
197635,2018-12-11,Night,Hazy,15,15,N 6 km/h, 9 km/h
892271,2018-12-11,Day,Times of clouds and sun,28,28,NW 6 km/h, 11 km/h
892271,2018-12-11,Night,Hazy,16,16,N 7 km/h, 9 km/h
187498,2018-12-11,Day,Intervals of clouds and sunshine,24,27,NNW 6 km/h, 11 km/h
187498,2018-12-11,Night,Hazy,15,16,SW 6 km/h, 7 km/h
3200179,2018-12-11,Day,Times of clouds and sun,26,28,SSE 7 km/h, 13 km/h
3200179,2018-12-11,Night,Hazy,11,11,NE 6 km/h, 9 km/h
2742167,2018-12-11,Day,Times of clouds and sun,27,28,NNW 7 km/h, 13 km/h
2742167,2018-12-11,Night,Hazy,16,17,N 6 km/h, 11 km/h
2741239,2018-12-11,Day,Intervals of clouds and sunshine,27,28,N 7 km/h, 13 km/h
2741239,2018-12-11,Night,Hazy,16,17,NNE 7 km/h, 9 km/h
187464,2018-12-11,Day,"Intervals of clouds and sunshine, a brief shower or two",27,29,W 7 km/h, 11 km/h
187464,2018-12-11,Night,Clear to partly cloudy,16,17,WNW 6 km/h, 9 km/h
2961755,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,27,29,NNW 6 km/h, 11 km/h
2961755,2018-12-11,Night,Hazy,12,13,NW 7 km/h, 9 km/h
197671,2018-12-11,Day,Intervals of clouds and sunshine; not as warm,24,27,NNW 6 km/h, 9 km/h
197671,2018-12-11,Night,Hazy,17,17,S 6 km/h, 7 km/h
187467,2018-12-11,Day,Times of clouds and sun,28,28,NW 6 km/h, 11 km/h
187467,2018-12-11,Night,Hazy,16,16,N 7 km/h, 9 km/h
197631,2018-12-11,Day,Times of clouds and sun; pleasant,28,31,ESE 6 km/h, 11 km/h
197631,2018-12-11,Night,Hazy,15,15,NNW 7 km/h, 11 km/h
187494,2018-12-11,Day,Partly sunny,28,29,SW 6 km/h, 11 km/h
187494,2018-12-11,Night,Hazy,14,14,N 7 km/h, 9 km/h
197657,2018-12-11,Day,Partly sunny,27,29,WSW 7 km/h, 13 km/h
197657,2018-12-11,Night,Hazy,14,14,N 7 km/h, 11 km/h
2887158,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,28,30,S 6 km/h, 11 km/h
2887158,2018-12-11,Night,Hazy,13,14,NNE 6 km/h, 9 km/h
187462,2018-12-11,Day,Intervals of clouds and sunshine,25,28,NNW 6 km/h, 11 km/h
187462,2018-12-11,Night,Hazy,15,16,W 6 km/h, 9 km/h
2887401,2018-12-11,Day,Intervals of clouds and sunshine; pleasant,28,30,WNW 6 km/h, 11 km/h
2887401,2018-12-11,Night,Hazy,14,15,N 7 km/h, 9 km/h
1633939,2018-12-11,Day,"Times of clouds and sun, a shower or thunderstorm in spots this afternoon",25,28,WNW 7 km/h, 13 km/h
1633939,2018-12-11,Night,Hazy,14,14,N 6 km/h, 9 km/h
2745466,2018-12-11,Day,Intervals of clouds and sunshine,27,29,WNW 7 km/h, 13 km/h
2745466,2018-12-11,Night,Patchy clouds,16,17,WNW 4 km/h, 9 km/h
2888375,2018-12-11,Day,Times of clouds and sun,29,31,S 6 km/h, 11 km/h
2888375,2018-12-11,Night,Hazy,15,15,NNE 7 km/h, 11 km/h
3198773,2018-12-11,Day,Intervals of clouds and sunshine; beautiful,26,28,WNW 7 km/h, 13 km/h
